timestep,inst_00,inst_01,inst_02,inst_03,inst_04,inst_05,inst_06,inst_07,inst_08,inst_09,inst_10,inst_11,inst_12,inst_13,inst_14,inst_15,inst_16,inst_17,inst_18,inst_19,inst_20,inst_21,inst_22,inst_23,inst_24,inst_25,inst_26,inst_27,inst_28,inst_29,inst_30,inst_31,inst_32,inst_33,inst_34,inst_35,inst_36,inst_37,inst_38,inst_39,inst_40,inst_41,inst_42,inst_43,inst_44,inst_45,inst_46,inst_47,inst_48,inst_49
917,40120.900000000285,45805.09999999953,90045.10000000008,-2697.8000000000648,-23629.8999999994,-12627.999999999805,31098.850000000184,249519.9000000007,-7847.199999999564,370182.4999999996,41959.949999999895,238471.69999999946,-38787.74999999979,-50961.349999999926,307921.50000000076,-492.85000000006767,138300.54999999984,161247.30000000083,-29417.150000000074,-17491.199999999782,-107729.20000000022,9131.099999999922,-215833.39999999982,-215375.10000000047,133117.6500000001,181482.15000000046,98572.25000000026,135393.45,-1680.8999999988391,97133.09999999985,61426.15000000019,1020.6499999998596,348213.14999999997,-3245.349999999795,1519.7000000003636,-74901.34999999977,197889.7000000011,-71954.85000000012,-9827.95000000153,10237.799999997353,-8845.199999999779,108429.1500000008,88363.69999999978,-6383.450000000488,243666.50000000026,-73662.09999999989,25576.599999999744,-6027.6499999998305,-150943.69999999885,-57336.60000000005
918,41920.900000000285,51505.09999999953,93545.1000000001,102.19999999994661,-22529.899999999336,-14727.999999999814,31698.850000000173,246184.40000000063,652.800000000414,358396.99999999965,42659.949999999895,231071.69999999937,-34587.749999999774,-48861.34999999992,310321.50000000076,-1292.8500000000506,136251.84999999977,163947.30000000083,-33655.050000000076,-19877.999999999793,-108829.20000000022,9031.099999999942,-206533.39999999976,-211575.10000000038,131817.65000000017,174030.85000000044,101372.25000000028,131393.45,4219.100000001195,99933.09999999986,63226.15000000019,12420.649999999865,351413.14999999997,-5856.349999999795,1919.700000000355,-74001.34999999982,202689.70000000112,-76854.85000000014,-14253.350000001556,6137.799999997387,-9945.199999999773,110429.15000000082,86263.69999999976,-10083.4500000005,237349.30000000025,-75949.49999999991,15376.599999999784,-3027.649999999823,-153743.69999999885,-52536.60000000004
919,42020.900000000336,49905.09999999957,74245.1000000001,-7371.600000000062,-25529.89999999938,-12327.999999999829,31019.450000000164,249384.40000000063,2552.8000000004267,370796.99999999965,43059.94999999989,224429.49999999942,-31387.74999999977,-46961.34999999994,302121.50000000076,-192.8500000000563,144351.84999999971,167947.30000000083,-34755.05000000007,-20877.999999999807,-108329.20000000017,11731.099999999902,-213033.39999999982,-212175.1000000004,130417.65000000017,179130.8500000005,96384.75000000025,130793.44999999998,-2464.6999999988902,100433.09999999983,63726.1500000002,11120.64999999991,353413.1499999999,-3956.3499999998,-3880.2999999996987,-80276.84999999977,198190.60000000102,-84118.65000000014,-14153.350000001576,5937.799999997356,-7545.199999999824,109529.1500000008,88263.69999999972,-12583.4500000005,242249.3000000002,-75949.49999999991,22676.599999999682,-2927.649999999843,-156543.69999999885,-53436.60000000004
920,40089.5000000003,48025.69999999956,59510.60000000006,-6971.60000000007,-21229.899999999383,-12627.999999999805,32719.450000000146,245849.0000000006,2652.800000000442,376096.99999999965,47059.94999999987,223429.49999999948,-34537.74999999978,-49812.64999999989,302421.50000000076,2407.1499999999237,134602.04999999976,167025.3000000009,-32155.05000000009,-19477.9999999998,-107429.20000000022,11431.099999999891,-231933.39999999982,-209675.1000000004,129817.65000000014,176830.85000000047,100584.75000000026,131593.45,-14559.899999998896,107433.09999999986,62326.15000000019,18520.64999999986,351913.1499999999,-3256.349999999797,-6780.29999999969,-79776.84999999973,190684.70000000094,-77318.65000000014,-12553.35000000154,4337.799999997391,-3845.199999999779,105929.1500000008,92563.69999999972,-9583.450000000492,248249.30000000028,-78038.69999999994,20876.599999999755,-4290.449999999818,-142243.69999999893,-52136.60000000005
921,40989.50000000026,45925.69999999955,71710.60000000005,-10648.300000000054,-21529.899999999394,-12427.999999999809,36819.45000000015,244749.0000000006,1874.900000000435,369799.5999999997,42859.949999999895,212576.09999999937,-35537.749999999796,-53367.04999999984,299921.50000000076,-792.850000000079,143202.0499999998,169825.3000000009,-34155.05000000005,-20077.99999999979,-103929.2000000002,15131.099999999937,-237033.39999999988,-198975.10000000047,133717.65000000014,174030.85000000047,103184.75000000025,127593.45,-10459.899999998786,110133.09999999986,62726.15000000018,13120.649999999798,353213.1499999999,-4465.849999999791,-12368.59999999965,-79776.84999999973,183085.70000000097,-72518.65000000017,-13753.350000001585,-4081.900000002621,-7545.199999999824,104729.15000000082,93463.69999999975,-7383.450000000503,248149.30000000022,-77638.69999999995,22076.599999999802,-3690.449999999795,-141443.69999999882,-52436.600000000064
922,42089.50000000033,43650.19999999955,59110.6,-15920.100000000075,-19529.899999999365,-12227.999999999813,35835.05000000017,248949.00000000064,-4496.899999999559,376699.59999999974,44659.949999999895,214376.09999999928,-32637.749999999804,-50567.04999999983,304921.50000000076,2507.149999999975,153202.0499999998,169305.9000000009,-30355.05000000009,-19777.999999999778,-104029.20000000019,18831.09999999991,-246633.39999999982,-193275.10000000038,135917.65000000014,175830.85000000047,106784.75000000025,128893.45000000003,-7359.8999999989055,110733.09999999985,65526.1500000002,23720.64999999982,352613.1499999999,-4065.849999999782,-12468.59999999963,-73576.84999999976,181285.70000000106,-67818.65000000018,-16980.850000001563,-3181.9000000025867,-10845.199999999808,109329.15000000077,93963.69999999972,-6183.450000000493,246749.30000000022,-77838.69999999995,16576.59999999969,-4390.449999999798,-141643.69999999893,-52836.60000000006
923,44889.50000000027,42050.19999999952,55810.60000000001,-25501.100000000093,-16529.899999999394,-9227.999999999805,34949.950000000164,247949.00000000064,-9373.299999999566,380599.59999999974,41859.94999999988,216076.0999999993,-34588.04999999977,-43667.04999999985,302321.50000000076,1607.149999999941,151802.0499999998,174805.9000000009,-28555.050000000094,-17877.9999999998,-104029.20000000019,16513.999999999935,-236533.39999999976,-188075.1000000004,137917.65000000017,175330.8500000005,107184.75000000023,132093.45000000004,-15854.499999998916,111433.09999999985,62626.150000000205,31220.64999999982,345430.6499999999,-7572.34999999978,-14268.599999999627,-73876.84999999977,190485.7000000011,-68718.65000000014,-15180.850000001567,-3881.9000000025894,-17099.39999999978,111629.15000000081,92563.69999999972,-5883.450000000481,256549.30000000025,-76738.69999999995,14276.599999999791,-4953.749999999789,-153049.39999999895,-55936.60000000004
924,43789.50000000028,44050.199999999546,54810.6,-29678.30000000012,-16629.899999999376,-9327.999999999822,35849.950000000164,252449.00000000067,-14944.399999999578,371604.4999999997,41859.94999999988,222876.09999999937,-40143.54999999973,-42967.04999999985,311621.50000000076,6307.1499999999305,153702.04999999978,169785.7000000009,-27955.050000000072,-17977.99999999978,-109129.20000000024,12693.49999999997,-253433.39999999988,-199275.10000000047,136317.65000000005,179930.8500000005,109884.75000000026,130893.45000000003,-26454.499999998938,108133.09999999983,64726.150000000176,36520.649999999834,348730.6499999999,-6072.349999999777,-16668.59999999965,-77476.84999999977,184288.6000000011,-70618.65000000018,-18607.350000001577,-3481.900000002598,-24560.2999999998,112629.15000000082,83963.69999999972,-3883.450000000488,250949.30000000022,-78727.49999999997,14276.599999999791,-6315.849999999764,-158049.39999999895,-54306.000000000065
925,42155.700000000325,45150.19999999954,57710.600000000064,-33959.400000000125,-10929.899999999372,-9227.999999999805,36249.95000000016,251949.00000000064,-23023.299999999588,366513.9999999997,45759.94999999989,231476.09999999937,-44195.3499999997,-43267.04999999979,317621.50000000076,4407.149999999953,162802.04999999976,168264.30000000095,-28355.050000000065,-16877.99999999979,-109329.2000000002,14693.5,-253733.39999999988,-215952.6000000004,143117.6500000001,182230.85000000047,106607.95000000024,128393.45000000003,-24654.49999999901,111033.09999999986,64326.15000000018,38520.64999999986,349230.64999999997,-7178.349999999773,-20068.599999999613,-82650.34999999974,176798.30000000118,-65418.650000000154,-18607.350000001577,-8897.400000002639,-32513.99999999979,107929.15000000084,80863.69999999976,-1583.4500000004841,251349.30000000028,-78027.49999999997,5476.599999999695,-8880.349999999748,-162049.399999999,-57872.100000000086
926,40855.70000000037,41673.199999999495,67010.60000000006,-30059.400000000118,-12629.899999999388,-8227.999999999827,35064.55000000014,255649.0000000007,-24900.59999999959,372613.9999999997,45759.94999999989,236076.0999999993,-50553.14999999972,-41567.04999999984,313421.50000000076,6707.149999999921,160302.04999999976,170164.30000000092,-27355.05000000005,-16477.999999999796,-107929.2000000002,13072.200000000026,-248833.3999999998,-220552.60000000036,140217.65000000005,174730.85000000047,101036.25000000026,129393.45000000001,-16854.499999999,116233.09999999986,62526.15000000018,50220.64999999988,347030.6499999999,-8383.249999999767,-22468.599999999635,-85150.34999999974,178698.30000000115,-55618.65000000018,-20307.350000001596,-7397.4000000026535,-37313.99999999969,112329.15000000081,80963.69999999975,1116.5499999995118,240728.00000000017,-77827.49999999997,-1423.4000000002825,-9580.349999999751,-162349.399999999,-59439.50000000007
927,40755.70000000032,44473.19999999944,66010.59999999998,-31859.400000000114,-16843.699999999342,-6927.999999999802,35164.55000000012,260249.00000000064,-30583.29999999958,382713.9999999997,49859.94999999989,241876.09999999928,-58103.74999999971,-44830.449999999786,323321.50000000076,4707.149999999964,162602.04999999978,175264.30000000098,-20255.050000000043,-13777.9999999998,-104729.2000000002,12072.200000000083,-252033.39999999988,-204752.60000000038,142817.6500000001,169775.65000000046,98362.35000000027,128693.45000000004,-32554.49999999893,120133.09999999986,64926.150000000205,48320.6499999999,349330.64999999997,-7483.249999999769,-25268.599999999646,-81650.34999999973,176398.30000000127,-61618.650000000125,-16807.35000000158,-10313.700000002693,-28713.999999999694,108729.15000000081,83663.6999999997,-383.4500000005096,241128.0000000001,-78327.49999999997,-8123.4000000003,-12641.249999999742,-178779.999999999,-56539.500000000044
928,43555.70000000033,44473.19999999944,47210.60000000002,-35039.80000000013,-16543.69999999933,-7427.999999999809,34278.55000000012,259449.00000000067,-36360.499999999585,379236.6999999997,47459.9499999999,252276.09999999934,-63459.34999999971,-45830.44999999973,326921.50000000076,6307.1499999999305,160402.04999999978,175764.30000000095,-25401.550000000083,-14577.999999999784,-108129.20000000023,10148.400000000025,-234833.39999999988,-222652.60000000044,134317.65000000017,179075.65000000046,103662.35000000028,129793.45000000004,-36254.499999998974,120433.09999999983,67026.15000000018,37098.44999999984,347630.64999999997,-6383.249999999757,-19368.599999999613,-75350.3499999997,169401.30000000118,-57418.650000000176,-17707.350000001614,-13627.300000002724,-34413.99999999977,104029.15000000082,83863.69999999974,-2283.450000000487,237628.00000000015,-79416.69999999998,-11823.400000000203,-13341.249999999745,-181479.99999999898,-51939.50000000007
929,38818.90000000036,41695.699999999466,43510.60000000005,-31739.800000000145,-21161.399999999347,-7327.999999999829,34078.55000000009,256902.10000000068,-33460.49999999959,377360.7999999998,48259.94999999989,264976.0999999993,-61759.34999999976,-45930.44999999978,326021.5000000007,2807.1499999999164,159002.04999999978,171839.00000000096,-26501.550000000076,-12577.99999999979,-110129.20000000019,6228.100000000011,-239833.39999999988,-200252.6000000005,135717.65000000002,180175.65000000046,106162.35000000028,132893.45000000004,-44154.49999999904,120133.09999999986,68626.15000000018,35598.44999999978,351530.64999999997,-6483.249999999773,-23968.59999999962,-78750.34999999973,182901.30000000112,-55918.65000000012,-21436.050000001567,-11327.300000002755,-28413.99999999968,100680.65000000078,85063.6999999997,-583.4500000005053,232499.20000000016,-79916.69999999998,-15923.40000000031,-13341.249999999745,-181379.99999999907,-53213.40000000005
930,38418.900000000365,40995.699999999466,35999.0,-29439.800000000105,-18661.399999999347,-8327.999999999807,30396.250000000113,251850.60000000068,-28860.499999999585,380860.7999999998,47459.9499999999,249185.39999999924,-66911.84999999973,-52901.449999999764,321621.5000000007,3307.149999999959,160102.04999999978,170112.30000000095,-21801.550000000087,-13877.999999999782,-107229.2000000002,7928.100000000029,-242633.39999999988,-189952.6000000005,129698.05000000015,183775.65000000046,111162.35000000028,133293.45000000004,-39454.49999999891,124933.09999999986,72126.1500000002,38798.44999999985,362730.64999999997,-7086.749999999762,-27568.599999999613,-86527.34999999974,195201.30000000115,-60418.65000000015,-21636.050000001527,-14941.600000002727,-30313.9999999998,99280.65000000078,85963.69999999974,-6483.450000000504,239299.20000000022,-79616.70000000001,-23723.40000000032,-14203.549999999748,-181679.99999999907,-53587.40000000003
931,40018.90000000033,42395.69999999947,31098.999999999978,-25339.80000000014,-17561.399999999354,-8327.999999999807,30696.250000000124,257850.60000000068,-34635.69999999959,370578.59999999986,50759.94999999989,252785.39999999924,-67811.84999999976,-54870.94999999975,324121.5000000007,607.1499999999278,167602.04999999978,175812.30000000095,-25347.65000000009,-13177.999999999778,-110029.20000000022,9028.100000000022,-238933.39999999982,-185052.6000000004,132998.05000000028,176075.65000000043,110462.35000000028,131493.45000000004,-40654.49999999895,122233.09999999983,69526.15000000018,48898.449999999764,372630.64999999997,-7889.549999999765,-22568.599999999613,-81027.34999999977,185787.20000000112,-51718.65000000017,-16736.05000000151,-8241.600000002709,-36771.199999999735,99780.65000000075,80263.69999999974,-6883.4500000004955,234599.20000000022,-79516.7,-19923.400000000227,-14203.549999999748,-181379.99999999907,-51187.40000000001
932,40818.90000000038,42895.699999999444,43898.999999999985,-22839.80000000014,-17361.399999999394,-7527.9999999998245,29613.350000000126,263250.6000000007,-34335.699999999575,364202.2999999999,48159.94999999987,268985.39999999915,-65911.84999999971,-57142.249999999745,336321.5000000007,1407.1499999999107,173402.04999999976,174680.70000000088,-20247.65000000011,-12177.9999999998,-112129.20000000023,6808.800000000025,-234733.3999999998,-187052.60000000044,128098.05000000019,174215.65000000043,102783.5500000003,131893.45000000004,-49582.09999999903,122133.09999999985,70726.1500000002,45898.44999999979,377430.65,-9093.449999999777,-18468.59999999965,-79427.3499999998,176664.7000000011,-40418.65000000014,-13436.050000001527,-4141.600000002743,-38571.19999999966,96980.65000000074,80963.69999999974,-11034.8500000005,231599.20000000024,-79616.70000000001,-13923.400000000283,-16563.649999999736,-179579.999999999,-51563.700000000026
933,40318.900000000336,43795.69999999948,44598.999999999985,-23439.800000000163,-16661.39999999939,-6827.999999999822,28731.15000000012,263650.6000000007,-32635.699999999593,357719.99999999994,53759.949999999895,262285.39999999915,-62611.84999999973,-55642.24999999976,336921.5000000007,4507.149999999933,180102.04999999978,171846.60000000088,-13147.650000000103,-11577.999999999778,-113869.70000000026,12808.80000000004,-227433.39999999976,-181252.60000000047,128398.0500000002,170515.65000000046,107983.55000000032,130293.45000000004,-52382.099999999045,117840.49999999983,73726.1500000002,35175.14999999985,381330.65,-8193.449999999779,-18468.59999999965,-83927.34999999976,174264.70000000115,-37318.65000000012,-11736.05000000151,1858.3999999972712,-37571.19999999972,95080.65000000077,79463.69999999975,-12634.850000000502,234399.20000000013,-79716.7,-10823.40000000026,-16063.649999999729,-178079.9999999991,-50763.70000000004
934,41418.90000000033,43095.69999999948,46498.99999999996,-23639.800000000123,-17161.39999999936,-6427.99999999983,32331.150000000118,258392.1000000007,-27135.699999999586,360020.0,56159.94999999988,268985.39999999915,-55311.84999999976,-59511.64999999979,331621.5000000007,-1092.8500000000895,177802.04999999976,168815.2000000009,-16802.650000000085,-10777.999999999794,-115169.70000000029,14308.800000000025,-218433.39999999985,-187652.60000000047,126198.05000000022,167915.6500000004,104483.55000000031,129593.45000000007,-60482.09999999907,113540.4999999998,76226.1500000002,42975.14999999986,378030.64999999997,-8393.449999999775,-16668.599999999653,-94296.94999999976,162655.5000000011,-34718.65000000014,-10936.050000001527,527.9999999972683,-38171.19999999974,96280.65000000074,77063.69999999974,-11834.850000000519,234099.20000000024,-82503.09999999999,-8323.40000000026,-15263.649999999729,-177379.999999999,-51940.10000000004
935,42418.90000000034,41918.89999999948,55998.99999999999,-23039.80000000017,-16461.399999999358,-6327.9999999998145,31451.850000000115,256992.1000000007,-28535.699999999593,366320.0,56259.949999999895,267185.3999999992,-46411.84999999975,-56411.64999999984,337221.50000000064,-2680.850000000084,178002.04999999978,173015.20000000094,-16602.650000000052,-10677.999999999778,-110069.7000000003,16608.799999999992,-217233.3999999998,-201052.6000000005,133098.0500000002,172115.65000000043,105083.55000000034,132293.45000000007,-54582.09999999903,113140.49999999981,76926.1500000002,48975.149999999805,370030.64999999997,-5893.449999999775,-14668.599999999624,-93896.94999999978,172555.50000000105,-42218.65000000014,-12836.050000001575,-803.1000000027345,-34271.199999999735,94680.65000000077,73343.1999999997,-14234.850000000504,227674.50000000017,-79703.09999999998,-3323.4000000002598,-14663.649999999723,-176579.99999999904,-50440.10000000006
936,40618.90000000034,40818.899999999485,67998.99999999996,-30939.800000000163,-15261.399999999383,-4227.999999999805,27076.75000000013,262092.10000000076,-29935.6999999996,374819.99999999994,58159.94999999987,262385.39999999915,-38211.849999999744,-56811.649999999834,343021.5000000007,-1380.8500000001295,166619.6499999998,177915.20000000097,-15602.650000000109,-8677.999999999785,-107269.70000000029,16108.800000000021,-208333.3999999998,-205452.60000000047,132698.05000000028,175715.65000000043,109383.55000000034,132993.45000000007,-51282.099999999045,111354.09999999983,80926.15000000018,50075.1499999998,377930.64999999997,-7598.949999999777,-18868.599999999642,-89396.94999999975,179655.50000000114,-42818.65000000016,-12336.050000001533,-1403.1000000027573,-30371.199999999728,95280.6500000008,75543.19999999969,-16834.85000000052,239274.50000000015,-80987.7,8776.599999999678,-14863.64999999972,-170879.9999999991,-53215.50000000006
937,38318.90000000037,41718.89999999945,63998.99999999997,-36539.80000000011,-16861.39999999935,-4227.999999999805,23498.25000000013,257933.6000000007,-37008.799999999595,370824.1,52459.94999999991,254200.39999999915,-38511.849999999686,-54011.64999999982,340921.5000000007,1819.1499999998732,157829.04999999978,176091.40000000093,-15802.650000000069,-9277.999999999807,-102569.7000000003,13382.500000000053,-194333.39999999973,-221425.60000000047,131498.05000000022,174915.65000000046,103906.35000000034,134893.45000000004,-54182.09999999911,104961.59999999983,79326.15000000018,53775.14999999984,380030.64999999997,-8605.349999999775,-21368.599999999642,-87896.94999999976,181155.5000000012,-45221.85000000014,-19467.35000000152,-6928.7000000027065,-28971.19999999972,100580.65000000081,79943.19999999966,-17934.85000000051,241274.50000000017,-81687.7,19376.5999999997,-14163.649999999716,-170779.99999999904,-52015.50000000009
938,36683.90000000034,40918.89999999946,67799.0,-43139.80000000015,-16461.399999999358,-3927.9999999998295,26098.25000000011,254378.20000000068,-36908.79999999962,374124.10000000003,52459.94999999991,261800.3999999992,-31811.849999999704,-51711.649999999776,337721.5000000007,1919.1499999998532,162029.04999999973,174868.5000000009,-19359.85000000007,-11077.999999999804,-105569.70000000027,9152.400000000098,-180933.39999999985,-230825.60000000044,135998.05000000025,172615.6500000005,97235.35000000037,135093.45000000004,-64782.09999999913,102261.59999999983,76526.15000000021,61475.149999999805,378630.64999999997,-7305.349999999785,-23568.59999999963,-85696.94999999978,183555.50000000114,-52821.850000000115,-16667.35000000151,-4228.700000002675,-22371.199999999757,107080.6500000008,86243.19999999965,-18734.850000000493,238574.5000000002,-82371.19999999998,20976.59999999981,-13563.649999999729,-174179.99999999907,-54992.40000000008
939,39483.90000000036,40742.79999999947,74098.99999999996,-36839.80000000012,-17661.399999999405,-4127.999999999825,28298.2500000001,255878.20000000068,-36408.79999999961,377424.10000000003,48259.949999999895,264800.3999999992,-29911.849999999726,-55276.3499999998,340121.5000000007,-2580.850000000104,166929.04999999976,172143.20000000088,-14759.850000000064,-11877.999999999787,-104469.70000000027,13452.400000000096,-193333.3999999998,-225725.60000000053,131398.05000000016,175115.6500000005,92660.25000000041,130193.45000000006,-51582.09999999906,108361.59999999983,79926.15000000021,66875.14999999986,374730.64999999997,-6105.349999999775,-24768.599999999606,-78196.94999999978,184055.5000000011,-50921.85000000014,-22300.85000000151,-8355.100000002689,-26071.199999999662,107980.65000000075,76643.19999999968,-18534.850000000497,235474.50000000017,-81671.19999999998,4676.599999999713,-11663.649999999716,-179279.99999999898,-55968.600000000086
940,39583.900000000336,36362.799999999464,86598.99999999996,-30139.8000000001,-20180.499999999414,-3427.9999999998226,32098.250000000124,252221.10000000068,-37308.79999999961,366424.30000000005,48559.94999999991,276900.39999999915,-30211.8499999997,-57139.649999999805,336621.5000000007,-3580.850000000118,159336.3499999998,174643.20000000088,-16759.850000000093,-12577.99999999979,-102569.7000000003,10021.000000000124,-189333.39999999973,-225225.60000000056,130298.05000000016,178515.65000000046,96260.25000000041,133993.45000000004,-57982.09999999907,114761.59999999983,80126.15000000021,61775.14999999981,368430.64999999997,-5705.349999999783,-25368.599999999627,-77596.94999999975,172857.20000000115,-47721.85000000014,-18000.850000001512,-12777.700000002715,-30335.599999999748,101331.1500000008,74943.19999999966,-17434.850000000504,234174.50000000023,-79171.19999999998,4676.599999999713,-12063.649999999725,-175679.99999999898,-58246.800000000076
941,38383.90000000036,36562.79999999949,75699.0,-35239.80000000015,-23280.499999999436,-1527.99999999981,35298.250000000124,247068.70000000068,-28508.799999999617,379624.30000000005,50559.9499999999,287300.3999999992,-27611.849999999722,-56539.649999999856,328621.50000000064,-5380.850000000115,159536.34999999983,168221.5000000009,-21015.75000000003,-10177.999999999807,-100569.70000000027,7487.500000000115,-193733.39999999985,-211625.6000000004,129498.05000000018,181215.6500000005,92185.15000000042,136193.45000000007,-51582.09999999906,112961.59999999983,81126.1500000002,59175.14999999991,374130.64999999997,-6513.949999999786,-25868.59999999967,-77096.94999999978,176857.2000000012,-47621.85000000016,-18900.850000001545,-10377.700000002766,-29135.5999999997,97778.4500000008,73243.19999999965,-17334.85000000049,232054.90000000023,-76571.19999999997,18076.599999999748,-11063.649999999729,-180079.99999999895,-62620.90000000008
942,36749.30000000033,40762.79999999944,85898.99999999996,-37839.80000000013,-28006.999999999432,-2227.9999999998126,36298.2500000001,247268.7000000007,-35808.799999999625,371818.6000000001,53759.9499999999,282300.3999999992,-27711.849999999704,-56839.6499999998,330321.50000000064,-4880.850000000143,159236.34999999983,170621.50000000093,-27377.649999999972,-11977.999999999804,-100469.70000000029,9487.500000000073,-196333.39999999976,-185325.60000000044,128598.05000000015,186315.65000000046,93685.1500000004,135893.45000000007,-53482.09999999904,108065.69999999982,76226.15000000021,59175.14999999991,373030.64999999997,-7123.049999999793,-32168.599999999627,-74596.94999999978,176957.20000000112,-37621.85000000016,-19900.850000001486,-10377.700000002766,-39007.899999999805,93629.55000000077,77243.19999999966,-18534.8500000005,236254.90000000026,-75171.19999999997,31376.59999999973,-8863.649999999721,-168479.99999999898,-56820.90000000007
943,37049.300000000345,39279.3999999995,88098.99999999994,-42539.80000000012,-33428.49999999943,-1427.9999999998297,33309.750000000124,246168.7000000007,-33408.7999999996,364205.8000000001,56159.94999999989,278400.3999999992,-33330.44999999971,-55539.64999999984,335421.50000000064,19.149999999876854,168436.34999999986,168800.70000000094,-31535.749999999927,-13277.999999999793,-98769.70000000027,8487.50000000013,-207533.39999999982,-190225.60000000053,131398.05000000016,186815.65000000043,94285.15000000043,139993.45000000007,-48182.09999999903,109465.69999999982,75726.15000000021,56975.14999999992,373030.64999999997,-6823.049999999799,-34068.59999999968,-73296.94999999975,177657.2000000012,-31021.850000000122,-23833.45000000154,-6377.700000002709,-38507.899999999834,93429.55000000082,74743.19999999966,-12334.85000000049,236854.90000000029,-73371.19999999997,27576.599999999773,-10317.349999999711,-165579.99999999907,-54620.90000000008
944,33517.60000000034,39779.39999999954,90098.99999999997,-37639.8000000001,-27928.49999999946,-1527.99999999981,32909.75000000013,247368.70000000068,-29208.79999999962,367705.8000000001,60859.94999999991,269199.69999999914,-31030.449999999673,-57803.14999999984,339921.50000000064,-580.8500000001459,172936.3499999999,170000.700000001,-36498.44999999994,-12677.999999999805,-102169.7000000003,1959.100000000135,-205933.39999999985,-196225.60000000047,121985.45000000026,186915.6500000005,93485.15000000037,141293.45000000007,-41582.09999999907,113165.69999999984,77626.15000000023,65875.14999999992,374830.64999999997,-8730.649999999796,-28868.59999999965,-72196.94999999975,174356.70000000115,-25321.85000000012,-23233.450000001587,-4777.700000002744,-45874.0999999998,101229.55000000076,77343.19999999968,-13234.850000000488,237254.90000000034,-73871.19999999997,33776.59999999968,-11669.849999999704,-166479.99999999895,-54420.90000000009
945,32317.600000000366,40179.399999999536,92498.99999999999,-36739.800000000134,-27528.49999999947,-3327.999999999807,36209.75000000015,252568.7000000007,-27208.79999999959,370705.8000000001,57059.94999999988,270199.6999999991,-36646.04999999972,-65159.74999999989,352121.50000000064,4019.1499999998623,177836.34999999983,165482.90000000098,-31098.449999999946,-10377.999999999802,-101469.7000000003,5159.100000000138,-211933.3999999998,-201025.6000000005,123485.45000000032,185415.65000000043,96385.15000000036,142593.45000000007,-44582.09999999904,111565.69999999984,78526.15000000023,65075.1499999998,382630.64999999997,-6230.649999999796,-28868.59999999965,-71396.94999999976,177856.7000000011,-24821.850000000148,-21833.45000000158,1722.2999999972417,-42274.09999999981,104229.5500000008,78843.19999999966,-7834.850000000496,238554.90000000029,-76048.09999999998,32276.599999999762,-11169.849999999697,-167179.99999999904,-54120.900000000074
946,30283.00000000035,42479.39999999951,99198.99999999993,-28939.800000000123,-27728.49999999943,-4727.999999999813,38509.75000000016,250468.7000000007,-29008.799999999625,379105.80000000016,56259.949999999895,278199.6999999991,-34646.04999999973,-68819.5499999999,354921.50000000064,2619.149999999857,189736.3499999999,167882.900000001,-36461.549999999945,-10177.999999999805,-103969.7000000003,1530.7000000001349,-214433.3999999998,-209385.60000000044,110261.85000000031,184315.65000000043,91509.85000000038,142493.4500000001,-51382.0999999991,110765.69999999982,77226.1500000002,56175.149999999936,381330.65,-4730.649999999792,-28068.599999999667,-73496.94999999978,183356.70000000106,-17721.85000000014,-14633.45000000159,5322.299999997236,-43474.099999999715,106629.55000000075,74943.19999999966,-11434.85000000049,229936.70000000022,-76448.1,36876.5999999997,-10969.8499999997,-164379.99999999904,-53320.90000000009
947,27850.500000000342,38395.59999999951,98798.99999999994,-28639.800000000112,-29928.499999999418,-6182.799999999823,39709.75000000013,253068.70000000068,-25408.799999999595,368188.5000000001,58059.949999999895,269099.69999999914,-37462.149999999725,-66019.54999999989,351921.50000000064,3219.1499999998796,195236.34999999986,164564.50000000102,-41429.249999999956,-10577.999999999796,-104769.70000000029,530.7000000001207,-209633.39999999976,-223285.60000000044,109261.85000000037,189115.65000000046,99609.85000000041,142393.45000000007,-56782.09999999902,113365.69999999984,77326.15000000021,52633.549999999836,385130.64999999997,-3730.649999999796,-30168.599999999675,-69396.94999999974,185356.7000000011,-23421.850000000144,-12133.45000000159,5222.299999997256,-51445.0999999997,107529.55000000077,75443.19999999966,-5534.8500000004915,227436.70000000022,-76248.09999999998,34376.5999999997,-12222.749999999694,-164379.99999999904,-56288.40000000008
948,28450.500000000364,33016.69999999949,90098.99999999997,-28739.800000000094,-33749.899999999456,-4382.799999999826,40509.75000000015,256368.70000000065,-23908.79999999961,362966.50000000006,58159.94999999987,273199.6999999991,-30962.14999999974,-68580.0499999999,354121.50000000064,5419.149999999869,201536.3499999999,162547.80000000104,-40829.25000000001,-10177.999999999805,-101269.70000000027,-3592.9999999999245,-201433.39999999982,-210485.60000000044,106061.8500000003,190115.65000000046,93931.65000000039,138793.45000000007,-55682.09999999903,115765.69999999982,81526.15000000023,49833.54999999982,388430.64999999997,-3130.649999999791,-30968.599999999657,-71196.94999999974,185756.70000000115,-20221.85000000014,-14233.450000001529,8322.299999997278,-60607.69999999959,108829.5500000008,80243.19999999966,-10534.850000000491,229636.70000000022,-78522.8,31676.59999999974,-11022.749999999683,-163879.99999999907,-58753.70000000007
